"bank_id","iban","currency","user_id"
"62","RO28NKSV0132401570932344","XCD","10025"
"63","RO95MBJS7506877630106990","CNY","10026"
"64","RO62SSAI6094627157458378","BBD","10027"
"65","RO48TOYU2128003550325810","BBD","10028"
"66","RO08EFCM1255963096593747","MYR","10029"
"67","RO50CUAW2382863818355518","PAB","10030"
"68","RO17SBEX9026367566241179","HKD","10031"
"69","RO26POJY1116221619397236","NGN","10032"
"70","RO25YWYS6652111651155799","COP","10033"
"71","RO90NTCS1308242013500200","AMD","10034"
"72","RO05SGGZ6690575895538483","ZAR","10035"
"73","RO75ASEZ5843495268271987","BBD","10036"
"74","RO77UYWT7836587307055275","VEF","10037"
"75","RO24AXPT1780656730913617","XDR","10038"
"76","RO34IUUE6234929181105373","PLN","10039"
"77","RO96SRRD2672951687890112","BMD","10040"
"78","RO96ZJTN7347615442659850","GMD","10041"
"79","RO06LYGR8688337619338036","ANG","10042"
"80","RO02VUDE3958929564041331","AUD","10043"
"81","RO05FFIR3789958292445784","SDG","10044"
"82","RO86YQED7828645392951671","LYD","10045"
"83","RO46GOBW2968253652109649","VND","10046"
"84","RO46CURB2263061746891061","VEF","10047"
"85","RO47IFQW2794621442770264","GHS","10048"
"86","RO95YHJF1833985195875633","GBP","10049"
"87","RO98KXXK0733746872899622","DJF","10050"
"88","RO31RHUY7695881612856541","YER","10051"
"89","RO13SVCV1631780330907335","GYD","10052"
"90","RO33RSRS6084167265673522","KGS","10053"
"91","RO63DGTK7872448099949915","AED","10054"
"92","RO43YREE1526313413324524","GNF","10055"
"93","RO68IDRC7212944236506936","BTN","10056"
"94","RO80RAUQ6156878297716795","SRD","10057"
"95","RO73LTUO5691640258854321","MNT","10058"
"96","RO25WDLQ1977663600304066","OMR","10059"
"97","RO05EHBF8464830956201450","USD","10060"
"98","RO05EUSX8092941769347533","UGX","10061"
"99","RO71SVCO9119763666502879","KYD","10062"
"100","RO40ZHUT5756401660238441","VND","10063"
"101","RO36XZFO5743096797745765","KRW","10064"
"102","RO78UBLU3278945824310838","HRK","10065"
"103","RO45POVP4866958267496649","USD","10066"
"104","RO26WAVV9373576944838640","KWD","10067"
"105","RO07BFAH8730295254528472","LTL","10068"
"106","RO83SICH1642972206816474","HUF","10069"
"107","RO84BEVJ8550435154717958","PLN","10070"
"108","RO96PLSP5145569165268842","IDR","10071"
"109","RO77OKAF0470442306985915","KHR","10072"
"110","RO37IGRZ0289417676063316","FJD","10073"
"111","RO04OXRA5902096154734874","CRC","10074"
"112","RO33MJPE5162485330331650","NIS","10075"
"113","RO67BLJM7561654172224810","NAD","10076"
"114","RO96UTFF4467695200314683","SLL","10077"
"115","RO94QJPG4485106555114812","NAD","10078"
"116","RO56YGME3707140457491140","PAB","10079"
"117","RO21SIWK3261916694688094","XAF","10080"
"118","RO56MIYT2099303659854647","BOB","10081"
"119","RO79HMXA0462527722437143","STD","10082"
"120","RO49BHTW6001138525729648","SPL","10083"
"121","RO39IJXA5789028846508529","VND","10084"
"122","RO53TKYI3044020789812857","MYR","10085"
"123","RO59PEDW9576328776372904","LKR","10086"
"124","RO67YVZP8754126123249808","HRK","10087"
"125","RO83MXTG6760771849561619","NAD","10088"
"126","RO52QPEM9066297016408458","SGD","10089"
"127","RO57YUMP0740873051840312","LKR","10090"
"128","RO10HIQZ9446578280260262","BDT","10091"
"129","RO43GTAR1046255576678271","VUV","10092"
"130","RO81FHKA8431140341108682","GBP","10093"
"131","RO77PFOU6726347912213693","TWD","10094"
"132","RO12KHII4253568118768369","MOP","10095"
"133","RO68ZWFC7642592292831253","NIS","10096"
"134","RO80ZJIW1495535384550142","NPR","10097"
"135","RO17QCCQ2659707979859641","KWD","10098"
"136","RO44LGFX8575741776173089","BSD","10099"
"137","RO55AOKW1158516919600867","FKP","10100"
"138","RO14KYRC6769730734676729","SRD","10101"
"139","RO83PIVS9084092621815908","TTD","10102"
"140","RO62YSHW2198413764502550","IMP","10103"
"141","RO48EWNX4957917922131990","PGK","10104"
"142","RO31WVFF3235625662614125","TRY","10105"
"143","RO88CSPN3179249653894524","NIO","10106"
"144","RO48ECQH1112137188699556","BTN","10107"
"145","RO25QPVT5745639403143182","ARS","10108"
"146","RO95HNHM6650824941530703","ERN","10109"
"147","RO40JKPM9752912398508290","LAK","10110"
"148","RO43NMBW9075925240080690","GGP","10111"
"149","RO60REYT2900014133787504","SVC","10112"
"150","RO22BNYL1518797443007929","HKD","10113"
"151","RO86FBES8021726266403989","PYG","10114"
"152","RO61DZGX6327526127713715","TTD","10115"
"153","RO24STVR8321610350180626","SVC","10116"
"154","RO24EZWS4872475953640682","MKD","10117"
"155","RO83FOZT4257269882377294","BHD","10118"
"156","RO91ETXB9143528313444553","BHD","10119"
"157","RO94EZFS1787636247135399","DJF","10120"
"158","RO22CEGV0300299979642196","KGS","10121"
"159","RO11UMEB0335811407624514","AZN","10122"
"160","RO69SVZE4989455280334577","BZD","10123"
"161","RO29ZACE1944807334326691","HUF","10124"
"162","RO52LHOJ5012975768199013","MYR","10125"
"163","RO21DPPZ8652845369880243","BTN","10126"
"164","RO36ETWA4714343375916685","VUV","10127"
"165","RO13BYXL9585462939441851","AED","10128"
"166","RO91RNFS3463479872925986","MXN","10129"
"167","RO96CGKP2418350772697963","AUD","10130"
"168","RO38UVQU9968818549664344","BWP","10131"
"169","RO90ATHR6539775099966115","IQD","10132"
"170","RO31BSMH8469526742613879","BDT","10133"
"171","RO97XYCT0588855528604925","ZMW","10134"
"172","RO07YRXN8557462233859105","SAR","10135"
"173","RO33ZNQZ2768616286705939","RSD","10136"
"174","RO06BPMH1309624064818742","JPY","10137"
"175","RO74BUAZ9454607230239887","SGD","10138"
"176","RO69JOBQ0820788321037735","LRD","10139"
"177","RO97ILJQ4501452579879357","SPL","10140"
"178","RO16BMIN4984363398857680","JMD","10141"
"179","RO54URSV9277602419018387","BRL","10142"
"180","RO42QAZV5917503875248409","ZWD","10143"
"181","RO73TRUG0708907423665714","HTG","10144"
"182","RO92PMJI2444189230452278","MRO","10145"
"183","RO50STUX7828428844918764","LYD","10146"
"184","RO77IBFR8543154803285801","CRC","10147"
"185","RO62KLNA3759690750129061","TND","10148"
"186","RO90UFFI1774918470811377","ALL","10149"
"187","RO35CHBU3447148672095870","BIF","10150"
"188","RO39DHQE7191847219461623","MUR","10151"
"189","RO77IEPD9396326071145276","XDR","10152"
"190","RO74JVGF9361122397729923","KWD","10153"
"191","RO12SGPA5515779155497216","UYU","10154"
"192","RO43YSOE7139898945781844","DKK","10155"
"193","RO53YFZP3940494270131000","TJS","10156"
"194","RO82RHME0866105189098147","LKR","10157"
"195","RO28LDEH8811405874891201","BAM","10158"
"196","RO14SKNW7215794211626348","PKR","10159"
"197","RO49QPIX5503118330540552","BHD","10160"
"198","RO69YSMR6053005973299920","ZWD","10161"
"199","RO27RAOH2092002463909998","JMD","10162"
"200","RO51ZCEE1768689014734841","SCR","10163"
"201","RO57VKBA3983542289908804","CZK","10164"
"202","RO16OFAI6777979126755444","AUD","10165"
"203","RO21NKMP0438953753566022","LSL","10167"
"204","RO35VJDI3271038840138545","LAK","10168"
"205","RO26BLZE8717847912869815","SPL","10169"
"206","RO93ITVZ1091208480646341","USD","10170"
"207","RO26EBZV3881231578552970","UAH","10171"
"208","RO65KTHL5087288370314626","CHF","10172"
"209","RO24LNYD9528369279932530","UAH","10173"
"210","RO11CEHP2597689752595968","LAK","10174"
"211","RO23XOWV9555106673502458","NPR","10175"
"212","RO71MKOG0375239144393668","ILS","10176"
"213","RO57VPTC3680299267265105","DKK","10177"
"214","RO08JQVP5449786977623336","ZAR","10178"
"215","RO70IXEN2334166493831602","RSD","10179"
"216","RO17ATMO0637503639398391","TMT","10180"
"217","RO78BVRA5937329465190398","BAM","10181"
"218","RO96NMAW8265448620321253","ZMW","10182"
"219","RO74XVNI5875328374601607","YER","10183"
"220","RO45RKCB0877968717242635","SZL","10184"
"221","RO50IJTJ6138213354794299","CDF","10185"
"222","RO23VNBT4232264975215647","KWD","10186"
"223","RO13TQUB0358349053681823","BMD","10187"
"224","RO83ZJTB3876965856250058","HKD","10188"
"225","RO86MSOL6187324258459104","SLL","10189"
"226","RO63RUFE7270791392474621","MAD","10190"
"227","RO73DGEA5341796393844391","MGA","10191"
"228","RO43UJDJ4731779549719752","BGN","10192"
"229","RO03GCGU4389792268286692","MYR","10193"
"230","RO23JQWS2754577006089845","TJS","10194"
"231","RO67INBV0177913988847991","LKR","10195"
"232","RO76ZQCZ9548665390598040","JOD","10196"
"233","RO03YWCH9368714170052768","BAM","10197"
"234","RO54XNVW9759204272193066","UAH","10198"
"235","RO15EUJU2872585341039166","AOA","10199"
"236","RO89NQFL8781130593498446","UAH","10200"
"237","RO26MTXJ9430940447599873","DOP","10201"
"238","RO72OKBZ7299820728864196","PKR","10202"
"239","RO05ZFXC7736599356769391","CUC","10203"
"240","RO92PAYW4012477381095812","DOP","10204"
"241","RO93QVVF1288285853789984","PAB","10205"
"242","RO46OTRG8061288237642830","BTN","10206"
"243","RO42XGZT6907596173606577","BHD","10207"
"244","RO50IELJ9140084441701342","HRK","10209"
"245","RO72GHQS8732928405210651","MDL","10210"
"246","RO70QOSK5042502972256082","STD","10211"
"247","RO06HPYM2942516145053684","MMK","10212"
"248","RO32KTCQ2558468103838654","NAD","10213"
"249","RO09WCKL8016990737097669","UZS","10214"
"250","RO87GPQQ5564755576016603","MXN","10215"
"251","RO27EWMA0051879567324391","HTG","10216"
"252","RO85POQI5974569541073204","OMR","10217"
"253","RO69ADJI7843795958195215","TRY","10218"
"254","RO03UFYM2917899642663429","THB","10219"
"255","RO74BJXD1237926402605006","ARS","10220"
"256","RO60SPCK1303479282764140","SEK","10221"
"257","RO94AAMQ8259810950402823","CUP","10222"
"258","RO36OLLX0563525056289631","BHD","10223"
"259","RO91BILB2572127263617179","GNF","10224"
"260","RO91EBQS1727134408163199","XOF","10225"
"261","RO77NRWS7176244906385406","ZWD","10226"
"262","RO75CSCM3003373653625372","DJF","10227"
"263","RO32KJGM3229119093686718","BYR","10228"
"264","RO22DFSI3463604278260025","BBD","10229"
"265","RO88TMUP7364061913027885","NOK","10230"
"266","RO41OFOG6595399963726240","ZWD","10231"
"267","RO84EACD7030776345827599","THB","10232"
"268","RO46RUNV6678767971943941","RWF","10233"
"269","RO10UGCV5145112863231611","GGP","10234"
"270","RO07LZSM5292967644563268","BMD","10235"
"271","RO46QONL7572048524919088","TND","10236"
"272","RO57ULCT8205885261786460","UZS","10237"
"273","RO26OUUJ0416156956928024","MOP","10238"
"274","RO73KPGV8810049294833567","UAH","10239"
"275","RO32CGSO3530009041660034","SRD","10240"
"276","RO75OMTD7111770168325729","AED","10241"
"277","RO77ACRY2388877251011168","GBP","10242"
"278","RO63IYER8901347389958036","SVC","10243"
"279","RO61NXQY1824438641183709","BHD","10244"
"280","RO26QUDA7228157017794505","CDF","10245"
"281","RO36DLZA5902840966576064","PLN","10246"
"282","RO63FMVY1308206307567116","ETB","10247"
"283","RO48XJVX8811778827876767","GTQ","10248"
"284","RO37YWTX1555362291688010","BHD","10291"
"285","RO80PRQH0868346781882827","MUR","10249"
"286","RO39UCEJ4584445771330020","MZN","10250"
"287","RO14VZGJ6167084495327655","FJD","10251"
"288","RO66PSGU6848310926946895","OMR","10252"
"289","RO21NBSZ7019934559694573","ZAR","10253"
"290","RO44HYHS0072805534324192","LKR","10254"
"291","RO85ASUT4295382365392834","MGA","10255"
"292","RO71EWFY0266263257105394","IRR","10256"
"293","RO48TBVZ4331754387111625","AMD","10257"
"294","RO61ORUY0412571531709005","GGP","10258"
"295","RO72PXUL3598139353955307","UAH","10259"
"296","RO47MOZZ1396661673871757","KGS","10260"
"297","RO76IVOW1011092704635432","KWD","10261"
"298","RO92LJIF6540629051146571","CRC","10262"
"299","RO87QQXN9509867085705407","MDL","10263"
"300","RO10YAPH7278338987322043","INR","10264"
"301","RO11HFJC1370392385044927","JEP","10265"
"302","RO61HJSA8603614439253141","TJS","10266"
"303","RO53ATUJ7824645199654882","SDG","10267"
"304","RO52VDIZ6630547968810893","TOP","10268"
"305","RO38SMMZ3359585493825531","NIO","10269"
"306","RO29DSGK6259062974537994","GBP","10270"
"307","RO62EMVX4815491736074069","CHF","10271"
"308","RO41EGDB8514798165951688","BMD","10272"
"309","RO05FPXW2637867602530750","MKD","10273"
"310","RO88ROEP7728584039116642","PHP","10274"
"311","RO97OUBX3920562305817058","HUF","10275"
"312","RO28OJSM4183834578955052","MVR","10276"
"313","RO27CEJH6432300592792043","TTD","10277"
"314","RO17SBWG7517629081926227","MUR","10278"
"315","RO02ISBQ6508760187037816","PHP","10279"
"316","RO69OSXT6655910616277712","BZD","10280"
"317","RO58QLNC4040516624645502","NGN","10281"
"318","RO89MYBP4979592015285443","DZD","10282"
"319","RO69RWNK0444320629287400","ZWD","10283"
"320","RO55RZFB8891913293794805","TJS","10284"
"321","RO86BITX4153039798786008","AUD","10285"
"322","RO70ZCBP2568636027479613","ILS","10286"
"323","RO22YLLD6846099244676092","COP","10287"
"324","RO91RUFH9449630933327621","MWK","10288"
"325","RO32CBMD7187507865151883","MWK","10289"
"326","RO05TREN5859485085901004","DZD","10290"
"327","RO57YBWJ7470092760279971","VUV","10292"
"328","RO33TBLO8491607299259422","YER","10293"
"329","RO16WHHH4127477186047818","BAM","10294"
"330","RO24ONFN0154621274313698","CUC","10295"
"331","RO41ZIEV0262787053583187","GTQ","10296"
"332","RO19BHSW8645151335500236","CHF","10297"
"333","RO89KWYS6600327872272714","AFN","10298"
"334","RO78GJBW3615753676275847","CNY","10299"
"335","RO49POIH2210914613406292","NIO","10300"
"336","RO70WYDV4244440973900400","TOP","10301"
"337","RO84TEBE9692089888102902","HUF","10302"
"338","RO24KTZP0848009491747217","GMD","10303"
"339","RO80VGHD1187827883790010","AED","10304"
"340","RO38EFWP3523251589424233","GIP","10305"
"341","RO34DKEJ5907971886866134","LSL","10306"
"342","RO10JWZV4356068356788676","AMD","10307"
"343","RO62RVHU9974552914285183","MUR","10308"
"344","RO84NFNY9462440721721375","TZS","10309"
"345","RO21LUBA9543649912182646","TRY","10310"
"346","RO98LQTN9985154217765812","CZK","10311"
"347","RO70POUP8256234501685944","MYR","10312"
"348","RO97DAFI2971539673311068","GIP","10313"
"349","RO84CUVP2650975524963934","KWD","10314"
"350","RO57CQJG1731542304111644","HUF","10315"
"351","RO87QOVR6337238059638918","CRC","10316"
"352","RO17NHPR5581749996781537","SYP","10317"
"353","RO58NRMC9558995989341635","MWK","10318"
"354","RO41OLGT0539281976675597","TND","10319"
"355","RO51VMMN1288066399081259","AMD","10320"
"356","RO36CNMU0605816343425436","MUR","10321"
"357","RO10CEQD1816689344871908","ARS","10322"
"358","RO07NIWO5608789210402504","AWG","10323"
"359","RO84LGNZ9405915947703440","ANG","10324"
"360","RO03ZZFK8892526938043970","STD","10325"
"361","RO57LYIF3343251114251826","DZD","10326"
"362","RO29ZRKA4093779386300407","XPF","10327"
"363","RO39IZSP9550396942314974","CRC","10328"
"364","RO53QEWN4178761579235718","KGS","10329"
"365","RO14DTEB3374361261163612","PKR","10330"
"366","RO24TGBP0745228286650011","LBP","10331"
"367","RO83DCKZ4607803501441890","IDR","10332"
"368","RO49KWOW0268594152880301","AMD","10333"
"369","RO15LUMY5361214761344040","VEF","10334"
"370","RO88YKEA0643495129763438","DZD","10335"
"371","RO72CTFI1892095497067055","BND","10336"
"372","RO51IMKK3355234944760070","BYR","10337"
"373","RO59QTNG1336422209196636","HKD","10338"
"374","RO66MQUT7515081398962366","UYU","10339"
"375","RO97QRKP6332654182911370","XAF","10340"
"376","RO47ZSRW3931934024948887","THB","10341"
"377","RO82YNEI7282390055467974","TMT","10342"
"378","RO14WAMT4801474455548933","IQD","10343"
"379","RO41JWNO5236658202577137","SPL","10344"
"380","RO63PAKV2342389937495915","TND","10345"
"381","RO47NTTM1608025684798656","GHS","10346"
"382","RO89UCRO9977143168864626","SEK","10347"
"383","RO79TWJZ7417481391492186","GIP","10348"
"384","RO20EYUZ6946831765204505","MOP","10349"
"385","RO38XVDW6640425235516758","MRO","10350"
"386","RO47DBKF3562695941641056","MNT","10351"
"387","RO21TAHM7228152885911973","KRW","10352"
"388","RO82ZHNC5041026891915617","GHS","10353"
"389","RO56IQZF0928014657053961","SZL","10354"
"390","RO96ZTJG0366369364962540","AMD","10355"
"391","RO83PYMD1418614179049066","AFN","10356"
"392","RO31MGUQ5724361442905208","DKK","10357"
"393","RO97EJSP1586961949727852","KMF","10358"
"394","RO75XUCD5028089601900080","CLP","10359"
"395","RO68KGAD7898195124113047","DOP","10360"
"396","RO08GMCX4808848643676856","JOD","10361"
"397","RO30UNIY7106022641729523","SEK","10362"
"398","RO63AYII5476049667190444","AWG","10363"
"399","RO95FLDK1673915326919743","BDT","10364"
"400","RO98QRZN6777835120475720","SOS","10365"
"401","RO94IOWB7442265581826392","KYD","10366"
"402","RO10LMMG9319865986511989","FJD","10367"
"403","RO20POUW4776039801666977","SHP","10368"
"404","RO43DRYJ3057411329823271","ILS","10369"
"405","RO93LDZA1051692272074666","XAF","10370"
"406","RO92HHSW6658470162354685","JOD","10371"
"407","RO59WUCT9370603589899986","PAB","10372"
"408","RO46RANM9419831907669945","SOS","10373"
"409","RO43EDRY3251247829484782","LKR","10374"
"410","RO06UDCL7717214031551949","KWD","10375"
"411","RO72CLLO5512035810246855","DOP","10376"
"412","RO89CLAQ2505785037445699","PHP","10377"
"413","RO18XDWM2937044700933188","BBD","10378"
"414","RO03VIQT2442446306769596","PLN","10379"
"415","RO11TINA7645574686902130","LKR","10380"
"416","RO12WMLB9448469073099288","BGN","10381"
"417","RO63DZYG9823454191925402","LRD","10382"
"418","RO05THXI4604322961415567","AED","10383"
"419","RO37FRWU9957560693170476","RUB","10384"
"420","RO25IHTZ9439528796586615","AED","10385"
"421","RO57FUPJ1678274493990992","BYR","10386"
"422","RO59IMQO6075546917261252","CUC","10387"
"423","RO14UJRH3795655714275669","AFN","10388"
"424","RO91NNCV8991921796059641","VND","10389"
"425","RO25XYQS2007078504640887","GEL","10390"
"426","RO86BPWK6346030934912416","PEN","10391"
"427","RO65GQDC6439123211637917","MYR","10392"
"428","RO68KRBO7938978959932724","KYD","10393"
"429","RO69YFIZ8265532867058770","IMP","10394"
"430","RO21CPRV5342474930638330","DJF","10395"
"431","RO66IDKI4523236062194367","KRW","10396"
"432","RO62UBNW0910617674924285","CAD","10397"
"433","RO59IOMC3307423451692947","MYR","10398"
"434","RO90HDIK8858484437090627","MWK","10399"
"435","RO50BWYB5360003305597857","GIP","10400"
"436","RO56LDKV1718017049041692","LTL","10401"
"437","RO15YTWE7650118857874149","SBD","10402"
"438","RO68FAQZ6063301657225802","JEP","10403"
"439","RO33DITR0142953332909588","AFN","10404"
"440","RO94ZWFT7662458198649585","KPW","10405"
"441","RO42RZDG1476386787108960","SGD","10406"
"442","RO84TNZZ0062631506749606","CVE","10407"
"443","RO66YFWI0309939785579250","PEN","10408"
"444","RO92PIKF3973470186812499","AMD","10409"
"445","RO52NLFZ1914773970632311","JEP","10410"
"446","RO27MIQJ4550216342980014","GEL","10411"
"447","RO33TUWE5064498381411991","NOK","10412"
"448","RO88WKTN1622253161711128","IMP","10413"
"449","RO81LBHU1899009502422191","BMD","10414"
"450","RO09PIIW8709530799738437","XAF","10415"
"451","RO57HKLI8783282044761890","NGN","10416"
"452","RO10MSFT1538794933117762","USD","10417"
"453","RO82JGJT8678839729894574","PKR","10418"
"454","RO07OASR6760064728086346","WST","10419"
"455","RO76KWNW0054029671437185","SGD","10420"
"456","RO72IHRB6146660440665641","MNT","10421"
"457","RO38UFYP2003925670936660","BMD","10422"
"458","RO75ACWO9186506820183703","MXN","10423"
"459","RO75HRLD3832758882073146","NIS","10424"
"460","RO88VCXA6166506053658266","GIP","10425"
"461","RO27CWCQ1498119445018447","PGK","10426"
"462","RO65XIDD9312599482327885","SRD","10427"
"463","RO72ODTN9315724532271861","UZS","10428"
"464","RO86VBMY3854387589878761","SRD","10429"
"465","RO37MIJR4430306418505840","KWD","10430"
"466","RO78FDGJ3321781124761902","VND","10431"
"467","RO66TWAI8316518301221189","SZL","10432"
"468","RO09ECOK5702684756323132","NGN","10433"
"469","RO73IOWO9180876884736105","PHP","10434"
"470","RO38FMHV4310398572466228","KPW","10435"
"471","RO23XBHH0128210079832225","MOP","10436"
"472","RO18JNVB7594452726102409","COP","10437"
"473","RO39PZTT5634891930735771","ISK","10438"
"474","RO41UQIS5514577171266100","GTQ","10439"
"475","RO41XAAT5622424078573087","VUV","10440"
"476","RO54KTDH6660572126943168","TWD","10441"
"477","RO22QRLV0151601627868395","MWK","10442"
"478","RO43DYYT4309120527495495","BHD","10443"
"479","RO52QUBR1951291977828461","SDG","10444"
"480","RO61EEYI3783962450043952","PLN","10445"
"481","RO92AAWD6066500705483020","ZWD","10446"
"482","RO45UHJE8914667880404382","CUC","10447"
"483","RO05NFYH1888656856074217","CVE","10448"
"484","RO57JMYK8775099378797690","BBD","10449"
"485","RO70GSCT0349430189595073","YER","10450"
"486","RO34YBLA6027471719594008","HNL","10451"
"487","RO42TBZG3409750377559283","LYD","10452"
"488","RO61XNQX6329728090560180","ARS","10453"
"489","RO22ZJTR5910275839509458","SPL","10454"
"490","RO46GIAM9051110376254878","UYU","10455"
"491","RO73YFJX2817312689883321","TRY","10456"
"492","RO46GCZF2197293779767399","CUP","10457"
"493","RO56BWWZ8493872916579016","KMF","10458"
"494","RO10OPMC9330575997193678","SEK","10459"
"495","RO25FOAZ5116047699809025","SRD","10460"
"496","RO04TDQV7460104990885482","ERN","10461"
"497","RO44GJAX3573786585024423","BBD","10462"
"498","RO83MVEP7949602612996260","BND","10463"
"499","RO21XIPC9251313853982365","KZT","10464"
"500","RO24GWIC0913684849925302","JMD","10465"
"501","RO90EEZM0386192591583837","BZD","10466"
"502","RO62JNYI4173966364437603","MDL","10467"
"503","RO30VWOH1746170424585841","BMD","10468"
"504","RO92SNHP9585789392005157","CVE","10469"
"505","RO69CQQG9483567184073340","WST","10470"
"506","RO66VESK2107117952806400","CAD","10471"
"507","RO85YXPJ6141177360196771","ALL","10472"
"508","RO80XVXB0593929013999956","PAB","10473"
"509","RO93YGSU0513072175929495","KWD","10474"
"510","RO63IKPF6967527520623334","VEF","10475"
"511","RO82CXEF6030736134143136","AZN","10476"
"512","RO48LYYJ6857855380037780","CNY","10477"
"513","RO56PZLS8116604352021068","UYU","10478"
"514","RO23AGCF1297884945844753","XDR","10479"
"515","RO59EFDK1463910988011453","KPW","10480"
"516","RO93IJFX2458710377364998","SEK","10481"
"517","RO95LFII0182013541770124","UYU","10482"
"518","RO77GGAP8823800478619318","KHR","10483"
"519","RO25JIHA0059147396053689","CLP","10484"
"520","RO61KOCK4535896929284804","SOS","10485"
"521","RO11LVGW2852424936476130","VEF","10486"
"522","RO19LTSK0315676481467277","DKK","10487"
"523","RO64VXKD6685306587279151","GHS","10488"
"524","RO19JBBV5149032991110574","KGS","10489"
"525","RO72UPBT5702901471608976","LSL","10490"
"526","RO56GBCV0028163222863567","LRD","10491"
"527","RO39QPHF9778387155930695","AFN","10492"
"528","RO17JYUX2603493379435571","INR","10493"
"529","RO46IOPV3549800400283493","NZD","10494"
"530","RO82IOTM5882393075567310","MNT","10495"
"531","RO19IPKG6927712210983050","SPL","10496"
"532","RO19NLAZ1540739608523009","ARS","10497"
"533","RO14TTMJ5024050877126602","CNY","10498"
"534","RO34KKZZ4675782880724094","BMD","10499"
"535","RO57AWMH2813927154228595","FJD","10500"
"536","RO28MMZG3588718263897794","KZT","10501"
"537","RO98YLBA3466254668667062","SEK","10502"
"538","RO86LPVM7978442466486652","UAH","10503"
"539","RO17GOGW7738473725669882","SHP","10504"
"540","RO24LVOG9901636106034556","TOP","10505"
"541","RO80FZSW3137618769314945","AED","10506"
"542","RO63JNFJ1722293955645513","HKD","10507"
"543","RO09LSAS1064929801861405","JEP","10508"
"544","RO25ROUU1338761268852275","ZWD","10509"
"545","RO34NYIZ7491768665269018","UGX","10510"
"546","RO11LHUQ8969832175501665","ZAR","10511"
"547","RO52TQHE1387300946742445","VND","10512"
"548","RO92MCZG3206149784092304","GEL","10513"
"549","RO68UTDZ6032147759553209","BDT","10514"
"550","RO19SHXM3245953088135668","MNT","10515"
"551","RO85JGKP8916879734655662","GIP","10516"
"552","RO40IQYB2419261974675738","SLL","10517"
"553","RO26PXHT5745329388010363","BND","10518"
"554","RO12WRVS7509842543452573","SRD","10519"
"555","RO31IYDM9574981294256373","QAR","10520"
"556","RO24RRXZ9884329337095970","DJF","10521"
"557","RO59CCHZ8088256486053700","EGP","10522"
