"268","RO65MZVA8611488985737000","BDT","10248"
"269","RO08KFEK8969154411721059","SAR","10249"
"270","RO42RZVM5928845520087158","KYD","10250"
"271","RO96OFAT0089048027925430","BBD","10251"
"272","RO92IPZK3432138188059319","CRC","10252"
"273","RO82XINC2561653163365625","DKK","10253"
"274","RO61EPOM0693122494419178","ERN","10254"
"275","RO58TLMR4454911242959494","BHD","10255"
"276","RO65LBEM3073833366632750","UAH","10256"
"277","RO57CNOE5566486380929123","GNF","10257"
"278","RO81QNBZ5175177898489821","AED","10258"
"279","RO48QPEN1532934365083623","XCD","10259"
"280","RO21ARSO8134836001446182","SDG","10260"
"281","RO81LCMH6337655353174878","AUD","10261"
"282","RO06IMYJ3900219266486743","IDR","10262"
"283","RO17SZHL6838894564809747","ERN","10263"
"284","RO87WWSC8136087272861736","GEL","10264"
"285","RO87LLIW5402167447768619","TMT","10265"
"286","RO59AKAR7341955462557494","KGS","10266"
"287","RO68RGBW7183805190093987","MWK","10267"
"288","RO54CMED7724249570929214","PYG","10268"
"289","RO24DVGA6843573832306110","EGP","10269"
"290","RO10JDWQ5381862926046522","GIP","10270"
"291","RO67DFXS1505759032129375","FKP","10271"
"292","RO28OJTY8119171083109185","ALL","10272"
"293","RO05AOXR3056258369775440","KWD","10273"
"294","RO45BSAX7420838528856487","ISK","10274"
"295","RO40RZPJ1753457222825503","BOB","10275"
"296","RO90MWIL5516514779094676","AFN","10276"
"297","RO43VFMA6793849065762194","BRL","10277"
"298","RO07RIZX1566627546717388","SLL","10278"
"299","RO29XHMT2601249995000909","RUB","10279"
"300","RO76UNZE6753517461742638","JEP","10280"
"301","RO46UXBP6631853103122400","NPR","10281"
"302","RO47VWCW3591503422654621","SLL","10282"
"303","RO53UEXS1959452781829819","RUB","10283"
"304","RO47IBYE6295852085454038","SLL","10284"
"305","RO42OFNC1131991009828752","PGK","10285"
"306","RO41OKSZ1775471038340296","XOF","10286"
"307","RO15JHPJ8141709203646288","ZAR","10287"
"308","RO18YVWP7300977747487686","BRL","10288"
"309","RO96RMPI8240248671850480","MAD","10289"
"310","RO17NTVY0434219760898475","KMF","10290"
"311","RO85VVMT2280630426385697","TZS","10291"
"312","RO08XZQN0687460253466673","MRO","10292"
"313","RO84MTZN9561164811645463","NOK","10293"
"314","RO33VJMS5712386748792141","AED","10294"
"315","RO98AWHF1399693119945317","UAH","10295"
"316","RO22ELIC0518126771600068","MNT","10296"
"317","RO07ODVG6501539164097600","SCR","10297"
"318","RO25RDJB7199757026534517","LRD","10298"
"319","RO52JLWG2625076792697295","LKR","10299"
"320","RO75NAQG4234894683598134","MRO","10300"
"321","RO82UZGC5522229034459777","BGN","10301"
"322","RO79UBFL0826652671071566","BHD","10302"
"323","RO89SWAY3358456428229416","RSD","10303"
"324","RO62GEST0104422472903694","SPL","10304"
"325","RO92VKRU1192195346351681","KPW","10305"
"326","RO73VBBV0419265885920705","WST","10306"
"327","RO50SRBF5666271193701592","BSD","10307"
"328","RO61FQBI8252172005236786","TOP","10308"
"329","RO16CXIM4886176876512759","BHD","10309"
"330","RO23EZMR7881524601282924","WST","10310"
"331","RO30IYHV0532567171197391","JMD","10311"
"332","RO36QQCV1027428006552792","MNT","10312"
"333","RO73DWBK4273375298588684","NPR","10313"
"334","RO94MHRP5005818249117675","UGX","10314"
"335","RO39HFKE6781285287061050","CLP","10315"
"336","RO27PFTK3488650747241035","FJD","10316"
"337","RO40INZU5624038880972021","SDG","10317"
"338","RO55VCHC4342990475651924","CRC","10318"
"339","RO85GZMP7850099737264528","ZAR","10319"
"340","RO62FLZZ1946843720894833","KMF","10320"
"341","RO33NNUD7226825092794625","IMP","10321"
"342","RO28SYAJ5916896384972229","SLL","10322"
"343","RO27UWND7504938446309384","AUD","10323"
"344","RO91ZPQM6029526479270403","AZN","10324"
"345","RO45VTQD5731009725839469","BHD","10325"
"346","RO78XBGC6276714808468306","NIO","10326"
"347","RO62WQGT8264588259489385","GTQ","10327"
"348","RO89ETUE3127230296061347","BIF","10328"
"349","RO77ESPM0324212841306069","KES","10329"
"350","RO07ZAQC7025715393327202","KZT","10330"
"351","RO46IKTQ3955499618753272","AMD","10331"
"352","RO57OSPQ0260831885170788","CNY","10332"
"353","RO69FIDG8323920408437481","HNL","10333"
"354","RO92ZJFT7710918631292203","RON","10334"
"355","RO98PTJR0481735917303006","UGX","10335"
"356","RO02TUTO5568810980906616","SDG","10336"
"357","RO64ATGT3964035718017054","ALL","10338"
"358","RO26TDSO6472782823913483","NPR","10339"
"359","RO85EWQI3181922534682337","CDF","10340"
"360","RO41QDPH8552306982463174","JMD","10341"
"361","RO79EHDH8808041082686903","BWP","10342"
"362","RO83OEWR8246489410904423","KES","10343"
"363","RO26NBVP1440482772658647","ISK","10344"
"364","RO30HBIX5678479361042458","LBP","10345"
"365","RO43NFOE4153470721714154","PGK","10346"
"366","RO81XZUM0051283823909443","UGX","10347"
"367","RO22HKXX1756106513393504","YER","10348"
"368","RO83CKDO9577159512787259","MWK","10349"
"369","RO51GLBV2315266417313681","BWP","10350"
"370","RO23OZLX2377670891564585","ARS","10351"
"371","RO83KJML5050524541534850","XPF","10352"
"372","RO06ZLAR7991881904950780","SZL","10353"
"373","RO96JAPX3859760983599584","XOF","10354"
"374","RO36MLEA5800671774242598","RSD","10355"
"375","RO44DJVS3117004733097237","RON","10356"
"376","RO76CGLL2472572572511662","TND","10357"
"377","RO80VROT7991507282138394","LKR","10358"
"378","RO82FORJ7896561462753528","GTQ","10359"
"379","RO04KNSM2969204563521777","SRD","10360"
"380","RO29ASYI9476785829416572","AOA","10361"
"381","RO37SYWR8278261112714674","HNL","10362"
"382","RO38NJMF7760892089236995","RUB","10363"
"383","RO64XUMB3853981450026419","FKP","10364"
"384","RO04PZLB4048764532971012","COP","10365"
"385","RO79BZBO0664664690195008","LAK","10366"
"386","RO16EDON9898760720712347","TMT","10367"
"387","RO64TJHI1853790140045391","TWD","10368"
"388","RO10XCBS7059970094549556","KRW","10369"
"389","RO38YDFO9218420517188215","NZD","10370"
"390","RO91JRGF0527662963303670","TZS","10371"
"391","RO69VSBR8743732014146891","ARS","10372"
"392","RO98SRRU7055158472685179","AMD","10373"
"393","RO93GXTB0035232735089912","BYR","10374"
"394","RO70DFQK1967688954342783","DKK","10375"
"395","RO37QBFY2433302128874046","SGD","10376"
"396","RO27JLXX0702428151389042","CDF","10377"
"397","RO40CTUV8364914698026583","GGP","10378"
"398","RO44DBDS0942070205362678","HTG","10379"
"399","RO06ODXC1001017685511005","SRD","10380"
"400","RO67ILHB4061091756974617","SHP","10381"
"401","RO39BNDE7108705242718875","XAF","10382"
"402","RO14ZGUT4308002996147872","LYD","10383"
"403","RO20ODBF9720743973463058","MGA","10384"
"404","RO82HEIU3008598393292881","BRL","10385"
"405","RO24TJVJ0600375659797511","MMK","10386"
"406","RO76MKCJ3168466303484329","SOS","10387"
"407","RO98CXZM0314346366568656","EUR","10388"
"408","RO51LKIS8630943333169431","CNY","10389"
"409","RO82PENF4033208113955219","CHF","10390"
"410","RO87ZAPY4240669426229282","DOP","10391"
"411","RO06RMDD8957666679157956","SCR","10392"
"412","RO45UVOK9940265747137448","BYR","10393"
"413","RO85AWTF6508348787261747","GNF","10394"
"414","RO22VJKF9819359310904909","MUR","10395"
"415","RO72BZEM6726898887770725","GBP","10396"
"416","RO50BZLJ8067969603953134","SPL","10397"
"417","RO52XRES3833815399401484","NAD","10398"
"418","RO60IEJI4675744803104895","KWD","10399"
"419","RO84OSUO8515040141241392","DKK","10400"
"420","RO07BHPC6048247920008634","MOP","10401"
"421","RO26QGVY4356348877228584","MKD","10402"
"422","RO28FKBP1927214049691765","COP","10403"
"423","RO31DJQT0351386347058115","EUR","10404"
"424","RO29HBXX4328011578585846","SAR","10405"
"425","RO68MWWI0679438627726088","TVD","10406"
"426","RO80FRQN3072765942295102","SDG","10407"
"427","RO82PMTK4802041197377588","TMT","10408"
"428","RO28VFES9038730159182323","SYP","10409"
"429","RO14IAUS4775518201223167","MZN","10410"
"430","RO88JSMN7364396269120085","BOB","10411"
"431","RO30WCRZ7456141810388636","NIO","10412"
"432","RO41KDVB2503167172827904","NAD","10413"
"433","RO60IKNC2632037987789845","TTD","10414"
"434","RO93VHHH5909413836170612","BWP","10415"
"435","RO44SKDJ5264505905512927","GNF","10416"
"436","RO52FNQA6779478398593834","MGA","10417"
"437","RO44SUBV4742311146272365","AZN","10418"
"438","RO77GWIW9492531089658784","TRY","10419"
"439","RO72MIOR3405744215127370","ISK","10420"
"440","RO37EBQM7397407381953070","IQD","10421"
"441","RO63IPEV1474960916798375","HNL","10422"
"442","RO78JJXW1870167558610087","MUR","10423"
"443","RO64TSCT0084736672471365","TTD","10424"
"444","RO82ZTAH2916682082546562","ETB","10425"
"445","RO71ZZIJ8561995726427266","HRK","10426"
"446","RO70SZFZ9952201694400564","MVR","10427"
"447","RO98FHCZ2738377192367104","VND","10428"
"448","RO07QDEA0179311233204144","AED","10429"
"449","RO13ICQT4090928254210590","FJD","10430"
"450","RO78NJQJ2474258950335320","MUR","10431"
"451","RO65PQIS1325632664166928","TND","10432"
"452","RO11GJTJ0903678626524494","MVR","10433"
"453","RO57JAKB0443964677221030","NAD","10434"
"454","RO92ZBUG2096466046670275","MZN","10435"
"455","RO64KKQF3106819282038374","AWG","10436"
"456","RO50EBXS7323824020795522","MKD","10437"
"457","RO66DIWL2930342920420159","THB","10438"
"458","RO23LHZP8661049748452442","NIO","10439"
"459","RO79TEKH2302449149263781","STD","10440"
"460","RO40IDDL3595328220705213","ZWD","10441"
"461","RO77QZQV8054470955593797","AMD","10442"
"462","RO09PNFA6957809353978560","ILS","10443"
"463","RO76FRSU1301328909904522","JOD","10444"
"464","RO89MAXZ2869747276704108","CDF","10445"
"465","RO32EGQT7630087245814710","BYR","10446"
"466","RO80PXNM5535930178324351","AOA","10447"
"467","RO25OPLJ0414836388010791","ISK","10448"
"468","RO82MSRJ6466348547432002","XOF","10449"
"469","RO48NDAW8444372097056407","CNY","10450"
"470","RO79QGWL1985767702521385","BOB","10451"
"471","RO37BVUP6654810086556726","TVD","10452"
"472","RO71VQDY9856003957239541","EGP","10453"
"473","RO51XFLR3180702123846080","BRL","10454"
"474","RO67QMOJ6169141682777816","IMP","10455"
"475","RO68MVEV5928515209323213","INR","10456"
"476","RO86CADM7261631142001327","THB","10457"
"477","RO21NTFY9975936574252974","TMT","10458"
"478","RO13JJEZ9192096870559588","LRD","10459"
"479","RO45WCLI9301916407615333","BWP","10460"
"480","RO92XQGI1135407892852863","KRW","10461"
"481","RO10RJZT6027338493218790","BHD","10462"
"482","RO71EUEC2391506620922319","OMR","10463"
"483","RO70VMER5321231196291755","STD","10464"
"484","RO80XMXO9309231396118491","IRR","10465"
"485","RO94SMHJ2669617961642454","NZD","10466"
"486","RO85INLM9933654058475319","XCD","10467"
"487","RO84UZQC0874879842789440","MOP","10468"
"488","RO62DGZM2696474502375205","AED","10469"
"489","RO76YERM2039783172609561","ARS","10470"
"490","RO68EAGV6275720337062834","CZK","10471"
"491","RO67KFNK1516222863953461","LAK","10472"
"492","RO83SMOJ3089503799155143","ETB","10473"
"493","RO11SVDW3025882632463215","PEN","10474"
"494","RO90RLSV9632948770107592","FJD","10475"
"495","RO10FQVK8557353135678620","ZMW","10476"
"496","RO32YPHP3699069984779284","LYD","10477"
"497","RO73YXSN9697226099494697","NPR","10478"
"498","RO54GFXY7945687118404808","MOP","10479"
"499","RO86JAQH5374635798230940","NIS","10480"
"500","RO58XWBG2731999117509793","SDG","10481"
"501","RO16FMFS1267001014696202","KGS","10482"
"502","RO97TMGA7161633693639581","BND","10483"
"503","RO70KFGZ1828918305894273","GIP","10484"
"504","RO42QYBU2397655946494012","KMF","10485"
"505","RO86NNUQ3246591918247109","MOP","10486"
"506","RO29UHWK6857124320787990","PKR","10487"
"507","RO91TZCY2769437686574516","NZD","10488"
"508","RO48MAAM6751081706762574","QAR","10489"
"509","RO05PKGP0502271908643125","ANG","10490"
"510","RO79SKYC2974109039102518","BSD","10491"
"511","RO21EUBI7428083007667471","GEL","10492"
"512","RO58ZTSB5963824047317169","RUB","10493"
"513","RO51NVGP2207560310061997","BZD","10494"
"514","RO69FJFE8144490652821966","MYR","10495"
"515","RO92EOSP9044082863817565","KHR","10496"
"516","RO68UOLV1699888066816336","BHD","10497"
"517","RO74ERFZ3440621441993505","CLP","10498"
"518","RO25CVXB0539633418623836","KHR","10499"
"519","RO04LYZG5422961370275477","MMK","10500"
"520","RO98WFSV8976536749028454","BMD","10501"
"521","RO33EHES1142394379384722","JEP","10502"
"522","RO10HHNG8889509718851092","BOB","10503"
"523","RO43EXTB7619212183272774","VUV","10504"
"524","RO96TCJC7151825243259127","NAD","10505"
"525","RO45OCVH2464800916594452","VUV","10506"
"526","RO09GPJR7508865934603452","JOD","10507"
"527","RO82VLIY6715304264267535","CLP","10508"
"528","RO12NIWI6606265481698423","INR","10509"
"529","RO44SLYC6206223048446218","MRO","10510"
"530","RO22CFEV6981560937142013","MXN","10511"
"531","RO03NQLA3767676080306428","SPL","10512"
"532","RO76UTRS3196894490579306","SDG","10513"
"533","RO35CIFC8435761977779253","INR","10514"
"534","RO30BJPX8495605012889076","ANG","10515"
"535","RO29RWJC9055533163852774","ZWD","10516"
"536","RO96JYKK1356395756136716","TRY","10517"
"537","RO29PGCU8115200524219291","CVE","10518"
"538","RO45OHRM5314438831032064","GMD","10519"
"539","RO49PPLF7313936023584663","BND","10520"
"540","RO89LOFU2149324916096567","MKD","10521"
"541","RO29SVEL1391512559262915","HKD","10522"
"542","RO72HEKR4231209886326409","TWD","10523"
"543","RO26JDRV0576185344622074","BAM","10524"
"544","RO21WQBQ3771825828091068","IMP","10525"
"545","RO12COYK5858661844988931","BWP","10526"
"546","RO42JHCZ3742176750584769","SYP","10527"
"547","RO37YNNM7568845948765285","SYP","10528"
"548","RO21CGQV6729437407243762","BHD","10529"
"549","RO72NPGX3471161254406871","HTG","10530"
"550","RO90JIJB5118717593238387","BOB","10531"
"551","RO73XVOP2087499365151133","UGX","10533"
"552","RO52NRBT0649755695917482","ARS","10534"
"553","RO47SYKI3276519762506599","KHR","10535"
"554","RO40FHRH3599533739130691","KYD","10536"
"555","RO48EAZT6806489480472660","TJS","10537"
"556","RO60PGCP5549945544886498","ZMW","10538"
"557","RO49YBWV1860555536748348","KMF","10539"
"558","RO15SPRK7325864091950446","CHF","10540"
"559","RO43ZNPK6227726851846379","KWD","10541"
